fecha,ice_conc,temperatura,espesor_de_hielo
2022-01-05,0.12,274.47,0.0
2022-01-06,0.0,276.69,0.0
2022-01-07,0.15,275.15,0.0
2022-01-08,0.0,274.16,0.0
2022-01-09,0.0,273.74,0.0
2022-01-10,1.43,274.02,0.0
2022-01-11,1.9,273.63,0.0
2022-01-12,0.0,274.18,0.0
2022-01-13,0.0,274.85,0.0
2022-01-14,0.0,273.73,0.0
2022-01-15,0.0,272.25,0.0
2022-01-16,0.0,273.99,0.0
2022-01-17,0.94,272.52,0.0
2022-01-18,0.0,272.83,0.0
2022-01-19,3.37,273.38,0.0
2022-01-20,0.0,274.99,0.0
2022-01-21,0.0,273.85,0.0
2022-01-22,0.21,274.67,0.0
2022-01-23,0.08,271.96,0.0
2022-01-24,0.68,274.28,0.0
2022-01-25,0.0,274.98,0.0
2022-01-26,1.19,274.7,0.0
2022-01-27,0.0,274.48,0.0
2022-01-28,0.1,272.54,0.0
2022-01-29,0.41,273.94,0.0
2022-01-30,0.0,273.71,0.0
2022-01-31,0.0,273.89,0.0
2022-02-01,0.0,273.78,0.0
2022-02-02,0.5,273.31,0.0
2022-02-03,1.71,273.8,0.0
2022-02-04,2.07,274.42,0.0
2022-02-05,0.0,274.49,0.0
2022-02-06,0.0,274.42,0.0
2022-02-07,0.0,273.67,0.0
2022-02-08,0.0,273.45,0.0
2022-02-09,0.0,273.51,0.0
2022-02-10,0.92,274.12,0.0
2022-02-11,1.3,275.14,0.0
2022-02-12,1.1,274.43,0.0
2022-02-13,1.46,274.68,0.0
2022-02-14,1.3,275.6,0.0
2022-02-15,0.0,274.41,0.0
2022-02-16,0.0,274.1,0.0
2022-02-17,1.57,273.68,0.0
2022-02-18,0.86,272.27,0.0
2022-02-19,2.58,274.01,0.0
2022-02-20,0.94,274.39,0.0
2022-02-21,0.0,273.4,0.0
2022-02-22,0.0,276.35,0.0
2022-02-23,1.83,275.29,0.0
2022-02-24,0.0,275.98,0.0
2022-02-25,1.31,274.5,0.0
2022-02-26,0.86,271.38,0.0
2022-02-27,0.0,273.32,0.0
2022-02-28,0.17,274.35,0.0
2022-03-01,0.7,273.28,0.0
2022-03-02,0.36,274.1,0.0
2022-03-03,0.47,274.11,0.0
2022-03-04,0.23,275.28,0.0
2022-03-05,0.0,274.9,0.0
2022-03-06,0.0,275.01,0.0
2022-03-07,0.11,274.05,0.0
2022-03-08,0.03,273.6,0.0
2022-03-09,0.0,270.59,0.0
2022-03-10,0.01,267.8,0.0
2022-03-11,0.4,275.97,0.0
2022-03-12,0.0,276.43,0.0
2022-03-13,0.0,276.06,0.0
2022-03-14,6.1,272.24,0.0
2022-03-15,1.38,275.22,0.0
2022-03-16,1.14,274.59,0.0
2022-03-17,0.0,274.6,0.0
2022-03-18,0.0,274.42,0.0
2022-03-19,0.0,272.9,0.0
2022-03-20,0.0,274.12,0.0
2022-03-21,2.87,274.09,0.0
2022-03-22,0.0,272.89,0.0
2022-03-23,2.91,275.14,0.0
2022-03-24,0.0,275.13,0.0
2022-03-25,0.06,273.61,0.0
2022-03-26,0.0,274.07,0.0
2022-03-27,0.3,274.11,0.0
2022-03-28,3.19,274.55,0.0
2022-03-29,0.28,272.54,0.0
2022-03-30,0.0,272.06,0.0
2022-03-31,0.0,273.14,0.0
2022-04-01,0.0,273.23,0.0
2022-04-02,0.0,273.54,0.0
2022-04-03,0.0,273.61,0.0
2022-04-04,0.0,273.94,0.0
2022-04-05,0.68,272.61,0.0
2022-04-06,0.0,273.83,0.0
2022-04-07,0.0,274.2,0.0
2022-04-08,0.0,273.39,0.0
2022-04-09,0.0,274.64,0.0
2022-04-10,0.0,273.07,0.0
2022-04-11,0.0,273.47,0.0
2022-04-12,0.0,274.19,0.0
2022-04-13,0.0,272.6,0.0
2022-04-14,0.23,271.4,0.0
2022-04-15,0.0,273.49,0.0
2022-04-16,0.0,272.9,0.02
2022-04-17,0.07,272.76,0.0
2022-04-18,0.0,273.48,0.0
2022-04-19,0.0,273.59,0.0
2022-04-20,0.0,269.48,0.03
2022-04-21,0.0,268.98,0.06
2022-04-22,0.03,266.06,0.11
2022-04-23,0.43,267.88,0.39
2022-04-24,0.0,274.24,0.35
2022-04-25,4.41,271.73,0.47
2022-04-26,1.52,272.51,0.59
2022-04-27,0.0,274.23,0.24
2022-04-28,0.58,273.87,0.02
2022-04-29,0.0,273.68,0.04
2022-04-30,0.0,270.33,0.04
2022-05-01,0.0,272.95,0.06
2022-05-02,0.0,273.83,0.04
2022-05-03,1.02,271.13,0.04
2022-05-04,0.55,270.63,0.08
2022-05-05,0.0,274.04,0.08
2022-05-06,0.0,271.14,0.06
2022-05-07,3.06,270.35,0.07
2022-05-08,15.14,262.8,0.14
2022-05-09,14.72,272.5,0.24
2022-05-10,8.87,272.73,0.03
2022-05-11,5.43,270.91,0.15
2022-05-12,3.54,272.2,0.2
2022-05-13,2.61,272.57,0.13
2022-05-14,2.61,269.29,0.48
2022-05-15,0.0,270.44,0.16
2022-05-16,0.0,270.39,0.24
2022-05-17,4.07,264.7,0.52
2022-05-18,0.22,274.28,0.26
2022-05-19,0.0,270.49,0.15
2022-05-20,0.41,265.65,0.2
2022-05-21,0.0,266.01,0.16
2022-05-22,0.55,265.8,0.25
2022-05-23,0.0,265.99,0.42
2022-05-24,0.01,264.88,0.42
2022-05-25,1.48,264.03,0.44
2022-05-26,0.22,265.8,0.51
2022-05-27,0.0,265.32,0.55
2022-05-28,0.21,266.3,0.6
2022-05-29,0.11,265.42,0.67
2022-05-30,0.4,265.94,0.72
2022-05-31,1.17,266.54,0.63
2022-06-01,0.1,264.98,0.61
2022-06-02,0.0,264.72,0.44
2022-06-03,0.0,261.73,0.36
2022-06-04,0.0,266.38,0.35
2022-06-05,0.0,264.97,0.34
2022-06-06,0.0,263.54,0.32
2022-06-07,0.0,263.41,0.32
2022-06-08,0.0,259.52,0.26
2022-06-09,0.0,266.08,0.23
2022-06-10,0.0,270.02,0.22
2022-06-11,0.0,269.78,0.21
2022-06-12,0.0,268.06,0.22
2022-06-13,0.0,268.47,0.22
2022-06-14,0.72,268.99,0.25
2022-06-15,0.0,270.54,0.22
2022-06-16,0.51,270.37,0.2
2022-06-17,0.0,272.69,0.15
2022-06-18,0.51,267.21,0.1
2022-06-19,4.36,265.66,0.08
2022-06-20,4.73,264.17,0.07
2022-06-21,7.93,266.36,0.05
2022-06-22,9.2,266.47,0.07
2022-06-23,8.73,266.5,0.08
2022-06-24,9.6,270.23,0.09
2022-06-25,7.75,270.99,0.09
2022-06-26,4.46,273.03,0.11
2022-06-27,13.74,273.18,0.07
2022-06-28,8.22,272.96,0.06
2022-06-29,9.68,273.89,0.04
2022-06-30,9.66,274.33,0.01
2022-07-01,10.9,274.96,0.0
2022-07-02,12.76,266.78,0.0
2022-07-03,10.1,265.85,0.0
2022-07-04,7.54,266.73,0.02
2022-07-05,7.21,267.46,0.05
2022-07-06,6.43,270.03,0.07
2022-07-07,4.65,270.99,0.08
2022-07-08,5.7,271.56,0.09
2022-07-09,5.17,273.33,0.07
2022-07-10,7.96,272.22,0.03
2022-07-11,6.41,273.83,0.02
2022-07-12,6.26,273.83,0.02
2022-07-13,9.61,270.43,0.01
2022-07-14,13.16,269.33,0.02
2022-07-15,9.08,274.39,0.02
2022-07-16,6.95,267.72,0.02
2022-07-17,1.32,269.74,0.02
2022-07-18,0.97,272.52,0.02
2022-07-19,2.98,268.97,0.05
2022-07-20,11.88,268.41,0.07
2022-07-21,16.29,269.67,0.05
2022-07-22,17.08,268.49,0.08
2022-07-23,15.83,272.06,0.08
2022-07-24,12.9,266.8,0.09
2022-07-25,8.48,272.85,0.09
2022-07-26,9.81,270.66,0.1
2022-07-27,4.92,270.23,0.1
2022-07-28,3.14,262.57,0.12
2022-07-29,2.92,261.3,0.17
2022-07-30,7.75,259.39,0.25
2022-07-31,15.67,260.23,0.48
2022-08-01,9.92,264.63,0.66
2022-08-02,7.12,269.16,0.68
2022-08-03,6.17,259.74,0.72
2022-08-04,7.46,261.57,0.78
2022-08-05,7.23,260.16,0.69
2022-08-06,8.74,258.82,0.7
2022-08-07,4.25,261.05,0.6
2022-08-08,2.01,261.6,0.55
2022-08-09,0.94,255.62,0.76
2022-08-10,0.81,265.72,0.79
2022-08-11,0.15,259.69,0.84
2022-08-12,0.0,259.71,0.9
2022-08-13,0.03,257.66,0.99
2022-08-14,5.21,258.62,1.14
2022-08-15,9.35,260.97,1.3
2022-08-16,9.63,263.63,1.14
2022-08-17,8.98,266.9,1.09
2022-08-18,3.48,267.01,0.94
2022-08-19,1.57,268.72,0.7
2022-08-20,2.03,264.78,0.59
2022-08-21,3.75,266.49,0.47
2022-08-22,2.86,260.75,0.47
2022-08-23,0.0,263.03,0.83
2022-08-24,0.0,263.99,0.83
2022-08-25,0.0,264.76,1.02
2022-08-26,0.47,261.12,1.11
2022-08-27,1.48,269.08,1.19
2022-08-28,1.84,260.83,1.44
2022-08-29,3.3,266.24,1.42
2022-08-30,1.92,266.46,1.37
2022-08-31,0.0,266.09,1.44
2022-09-01,0.0,268.91,1.36
2022-09-02,0.0,271.57,1.07
2022-09-03,0.03,271.31,0.88
2022-09-04,0.0,274.14,0.55
2022-09-05,0.08,271.47,0.44
2022-09-06,7.5,270.44,0.4
2022-09-07,4.77,265.93,0.35
2022-09-08,1.74,268.18,0.29
2022-09-09,2.95,266.17,0.5
2022-09-10,0.23,263.2,0.83
2022-09-11,0.0,257.01,1.14
2022-09-12,0.0,256.56,1.44
2022-09-13,0.0,260.59,1.77
2022-09-14,0.0,260.94,2.1
2022-09-15,0.0,266.51,2.11
